date,region,product,orders,sessions,units_sold,unit_price,discount,revenue,product_cost,marketing_spend
2026-07-21,North,Product D,476,13465,572,2640,112074.3565718149,1398005.643428185,805902.5512661389,76755.56337921655
2026-07-21,South,Product A,391,11004,496,2100,74627.21301463191,966972.7869853681,514278.4804120723,53181.338180446255
2026-07-21,South,Product B,513,14671,738,2280,110317.36972269735,1572322.6302773026,913131.9526454351,95399.95998039779
2026-07-21,South,Product C,506,14516,602,2460,67971.5861178583,1412948.4138821417,841968.7819542749,72815.36288423493
2026-07-21,South,Product D,521,15041,637,2640,109173.0197302227,1572506.9802697774,820599.8382293356,61893.72234388319
2026-07-21,East,Product A,501,14328,628,2100,115101.19119385758,1203698.8088061423,684890.9960923857,64803.25486456842
2026-07-21,East,Product B,524,15063,677,2280,79858.32798222873,1463701.6720177713,785554.051260919,55894.235856030486
2026-07-21,East,Product C,527,15011,709,2460,110612.64878239088,1633527.3512176091,895056.8477315694,85962.87317719254
2026-07-21,East,Product D,502,14168,682,2640,82772.97430551553,1717707.0256944844,958714.248665934,71850.73039376015
2026-07-21,West,Product A,542,15420,775,2100,67570.32856007841,1559929.6714399215,890309.0234873494,93799.31314740771
2026-07-21,West,Product B,543,15478,633,2280,108728.84222293604,1334511.157777064,745730.2316064432,64903.94027623811
2026-07-21,West,Product C,575,16237,815,2460,87005.35331728081,1917894.6466827192,1058776.5169197319,98649.82534880219
2026-07-21,West,Product D,655,18649,885,2640,94457.81214745634,2241942.187852544,1209818.4337506087,104881.57077247956
2026-07-22,North,Product A,446,12653,549,2100,72075.05263565827,1080824.9473643417,650760.1589815713,60513.77903357985
2026-07-22,North,Product B,461,13176,537,2280,52058.675597465786,1172301.3244025342,616975.5414622952,47745.53884596968
2026-07-22,North,Product C,459,13090,577,2460,86253.59947230598,1333166.400527694,774872.0813821815,82169.44610604853
2026-07-22,North,Product D,495,14150,645,2640,119880.10150778633,1582919.8984922136,843059.1038013351,67329.57880990591
2026-07-22,South,Product A,457,13029,583,2100,65675.09331969894,1158624.906680301,625939.9818473718,79038.83180815805
2026-07-22,South,Product B,481,13591,637,2280,123759.3713090118,1328600.6286909883,804015.8362619766,66348.88489872614
2026-07-22,South,Product C,473,13510,559,2460,88076.89784331083,1287063.1021566892,730146.3325745966,53899.74648458132
2026-07-22,South,Product D,520,14859,638,2640,87772.39792565256,1596547.6020743474,943218.0328108018,98360.3630690743
2026-07-22,East,Product A,512,14671,706,2100,128233.89563895906,1354366.104361041,752469.7314811196,83006.1690148606
2026-07-22,East,Product B,516,14846,730,2280,117333.38107885886,1547066.6189211411,838381.0239944306,55106.801941273865
2026-07-22,East,Product C,497,14168,669,2460,84287.18869512255,1561452.8113048775,887021.7497318335,89006.20381747486
2026-07-22,East,Product D,578,16493,726,2640,163041.0796203233,1753598.9203796766,947481.0778475847,71049.79076847568
2026-07-22,West,Product A,518,14755,642,2100,63768.47347886277,1284431.5265211372,772938.0024327808,50468.18687571325
2026-07-22,West,Product B,459,13029,651,2280,62208.95689124085,1422071.0431087592,849806.5112145608,53690.14725296218
2026-07-22,West,Product C,590,16821,764,2460,142538.5806952181,1736901.4193047818,904063.9895419737,113311.14310503934
2026-07-22,West,Product D,634,18102,770,2640,149922.3491242571,1882877.650875743,1103279.5670764293,89246.80661992841
2026-07-23,North,Product A,450,12916,576,2100,62376.75076048376,1147223.2492395162,641499.1123628105,77316.74026833342
2026-07-23,North,Product B,456,13228,599,2280,75969.29054397573,1289750.7094560242,695257.8792903831,57520.520423906215
2026-07-23,North,Product C,428,12364,510,2460,91048.94844911118,1163551.051550889,675702.2352543508,72538.71034680733
2026-07-23,North,Product D,507,14474,667,2640,133410.38131400628,1627469.6186859938,860057.9922326071,108715.8420280571
2026-07-23,South,Product A,443,12627,536,2100,93038.24717880032,1032561.7528211997,597042.7945755343,44122.44113720763
2026-07-23,South,Product B,488,13959,573,2280,60077.092382212904,1246362.9076177871,731763.8473218796,49308.27341185542
2026-07-23,South,Product C,453,12917,615,2460,105557.66778977687,1407342.3322102232,773105.1622827976,79191.08345158018
2026-07-23,South,Product D,526,15118,643,2640,149609.19231342056,1547910.8076865794,852913.3488847172,87311.04543544968
2026-07-23,East,Product A,480,13706,684,2100,95215.61196273066,1341184.3880372692,719269.8655861587,77167.238171323
2026-07-23,East,Product B,535,15333,672,2280,88009.97429417181,1444150.025705828,877824.5417092976,60966.84285544006
2026-07-23,East,Product C,509,14449,612,2460,80689.58904201393,1424830.410957986,757673.7118593763,85596.49967354743
2026-07-23,East,Product D,588,16876,706,2640,138545.94763234814,1725294.0523676518,951085.1003645798,66035.6473551604
2026-07-23,West,Product A,575,16558,707,2100,121432.75031560837,1363267.2496843915,723101.4236067937,92831.04401677394
2026-07-23,West,Product B,551,15845,700,2280,114876.61064829148,1481123.3893517086,847826.9815694434,101701.43707037356
2026-07-23,West,Product C,574,16334,804,2460,148479.97839908802,1829360.0216009119,952083.2198908919,117632.07137418854
2026-07-23,West,Product D,582,16634,770,2640,93614.6326879909,1939185.367312009,1161399.1999713166,107994.7655173954
2026-07-24,North,Product A,407,11520,493,2100,83545.36512697421,951754.6348730258,529868.1436864141,53876.825736138664
2026-07-24,North,Product B,435,12349,527,2280,61594.70707274249,1139965.2929272575,633261.4997985547,70686.35111105935
2026-07-24,North,Product C,469,13364,619,2460,106131.09198321306,1416608.908016787,860461.1318296152,64398.36163233147
2026-07-24,North,Product D,473,13437,599,2640,82805.21491084929,1498554.7850891508,807213.7362098758,88933.95742495413
2026-07-24,South,Product A,411,11582,585,2100,63807.112993478775,1164692.8870065212,705454.4247725569,60549.14830148568
2026-07-24,South,Product B,442,12614,629,2280,98088.74648346668,1336031.2535165334,768685.160251778,74750.86671695516
2026-07-24,South,Product C,509,14616,590,2460,87784.05178561661,1363615.9482143833,729793.9244425856,62293.864920665554
2026-07-24,South,Product D,586,16891,838,2640,173409.45283723855,2038910.5471627614,1163515.5496230212,140770.0573420248
2026-07-24,East,Product A,440,12508,592,2100,76577.61958678487,1166622.3804132151,629554.1952098622,53481.56497611405
2026-07-24,East,Product B,477,13702,629,2280,105803.60045965813,1328316.399540342,804449.734114744,63555.38597296722
2026-07-24,East,Product C,547,15427,781,2460,112988.7399864341,1808271.260013566,1014210.8697969196,115750.17117943184
2026-07-24,East,Product D,526,15032,669,2640,116836.36260592357,1649323.6373940764,976102.725046449,76814.2811697362
2026-07-24,West,Product A,545,15492,645,2100,112688.256044653,1241811.743955347,729016.6211591559,43951.96276071115
2026-07-24,West,Product B,543,15601,635,2280,106285.9470755489,1341514.0529244512,816939.4596226925,50594.55745648379
2026-07-24,West,Product C,608,17332,759,2460,133069.45777704474,1734070.5422229553,918162.4358989066,119880.53777868289
2026-07-24,West,Product D,579,16674,762,2640,127386.96666769574,1884293.0333323043,1013011.4726209309,110937.30246225352
2026-07-25,North,Product A,440,12508,534,2100,99586.08138345959,1021813.9186165404,579164.178823815,55738.27968871162
2026-07-25,North,Product B,412,11830,550,2280,54843.11695312529,1199156.8830468748,684333.4230510481,56845.94537884169
2026-07-25,North,Product C,493,14227,700,2460,138786.53803153848,1583213.4619684615,880998.8768611284,107088.28567410736
2026-07-25,North,Product D,507,14513,723,2640,124336.10443161748,1784383.8955683825,1076153.343842024,73812.08939778987
2026-07-25,South,Product A,452,12856,549,2100,97699.30678529503,1055200.693214705,598914.9501360953,38484.50262496422
2026-07-25,South,Product B,510,14636,587,2280,118504.81786322364,1219855.1821367764,696388.4446272322,74800.20112620361
2026-07-25,South,Product C,539,15370,725,2460,120529.06962114005,1662970.9303788599,949680.7552137363,88987.46916856119
2026-07-25,South,Product D,556,15855,751,2640,134459.6490475078,1848180.350952492,1084255.4819175499,88968.53659499828
2026-07-25,East,Product A,494,14130,620,2100,79783.57452885539,1222216.4254711447,667069.6160960572,69308.37406335381
2026-07-25,East,Product B,527,15128,755,2280,149755.5147994599,1571644.4852005402,895733.1094914794,105238.32927675203
2026-07-25,East,Product C,499,14331,687,2460,80487.9336662048,1609532.0663337952,915193.0780586218,77298.75920219153
2026-07-25,East,Product D,594,16992,835,2640,103522.84456325277,2100877.1554367472,1259644.7527311912,105751.31233361697
2026-07-25,West,Product A,495,14263,642,2100,94245.74108340444,1253954.2589165955,746811.1569581428,44286.91615457815
2026-07-25,West,Product B,546,15598,768,2280,111471.54755404725,1639568.4524459527,948044.1771421853,73818.78077102908
2026-07-25,West,Product C,559,16040,755,2460,99091.78931657092,1758208.2106834291,1007046.8935591044,102337.62256879317
2026-07-25,West,Product D,611,17483,708,2640,123872.7709285762,1745247.2290714239,980133.7712721411,117750.39956815238
2026-07-26,North,Product A,396,11347,562,2100,85575.82565222733,1094624.1743477727,664879.5819606053,48309.80866692702
2026-07-26,North,Product B,458,13106,534,2280,98637.26435253065,1118882.7356474693,647303.1391015248,44961.83617789915
2026-07-26,North,Product C,512,14776,674,2460,121960.55665147798,1536079.443348522,894433.1489546833,69100.5265259272
2026-07-26,North,Product D,556,16129,711,2640,110550.39161805132,1766489.6083819487,1034042.2203144579,62464.40653440188
2026-07-26,South,Product A,454,12980,625,2100,104638.56410401769,1207861.4358959822,682511.0223369711,53734.41535956621
2026-07-26,South,Product B,470,13161,595,2280,90299.17707713589,1266300.822922864,739191.3158026984,70105.24965609847
2026-07-26,South,Product C,476,13544,663,2460,83475.69905767008,1547504.30094233,865560.9225699055,102092.77254172794
2026-07-26,South,Product D,547,15618,714,2640,126630.92839432866,1758329.0716056714,941538.6538136931,68721.80492474792
2026-07-26,East,Product A,462,13191,572,2100,97613.477768628,1103586.522231372,648885.7888184516,61040.4826716419
2026-07-26,East,Product B,527,15009,697,2280,94724.74982695145,1494435.2501730486,877594.6450394437,81545.71209643371
2026-07-26,East,Product C,507,14500,616,2460,108169.35703038554,1407190.6429696144,828973.9995438767,70092.86701413267
2026-07-26,East,Product D,625,17662,868,2640,175260.58251707797,2116259.417482922,1205482.7860886469,122349.88843990545
2026-07-26,West,Product A,570,16300,679,2100,99243.75650057547,1326656.2434994245,804940.5940230623,51692.067786117885
2026-07-26,West,Product B,545,15632,750,2280,135091.00083423208,1574908.9991657678,954429.209508575,87783.14884514712
2026-07-26,West,Product C,592,16852,743,2460,105224.15765688501,1722555.842343115,1012392.9602133735,88118.92616633602
2026-07-26,West,Product D,530,15259,764,2640,144722.20009437593,1872237.799905624,1036711.4242366125,81981.60821740015
2026-07-27,North,Product A,433,12336,516,2100,44341.452943875236,1039258.5470561248,544195.5565525979,47193.73065874664
2026-07-27,North,Product B,431,12379,561,2280,110953.6697199091,1168126.330280091,710654.7390473251,71008.46219163593
2026-07-27,North,Product C,456,13145,533,2460,72060.56484377143,1239119.4351562285,663421.8900823225,53044.86009138959
2026-07-27,North,Product D,511,14442,620,2640,112030.81137648999,1524769.18862351,834156.2170563297,68194.37223583888
2026-07-27,South,Product A,452,12777,605,2100,75108.18733730043,1195391.8126626995,645283.6660830867,70748.90786603597
2026-07-27,South,Product B,462,13196,544,2280,105625.11365961896,1134694.886340381,602730.2110848525,69205.98472134056
2026-07-27,South,Product C,474,13539,677,2460,125534.53962789592,1539885.460372104,929993.3051444088,64429.503075035136
2026-07-27,South,Product D,518,14837,700,2640,78808.07018817433,1769191.9298118257,961175.645631997,96408.06670388146
2026-07-27,East,Product A,487,13967,576,2100,97977.33198202704,1111622.668017973,645716.913789855,57248.32531152434
2026-07-27,East,Product B,556,15775,652,2280,82712.35088416166,1403847.6491158383,801826.8402612268,90631.12326039396
2026-07-27,East,Product C,509,14453,718,2460,130862.9313758273,1635417.0686241726,949127.8113855297,91242.72561308445
2026-07-27,East,Product D,535,15230,680,2640,122714.8177204627,1672485.1822795372,901552.5427077893,88392.47086754593
2026-07-27,West,Product A,516,14767,653,2100,77929.63371945902,1293370.366280541,736278.6073306638,89395.91437767581
2026-07-27,West,Product B,560,16019,660,2280,81350.49227338396,1423449.507726616,766132.8941642517,83773.61877018648
2026-07-27,West,Product C,541,15449,780,2460,103910.71989926868,1814889.2801007314,980646.2751217545,86916.99055386447
2026-07-27,West,Product D,585,16728,838,2640,93841.03966523136,2118478.9603347685,1105676.2337960938,75397.69173005805
2026-07-28,North,Product A,488,14082,621,2100,64886.377359144535,1239213.6226408554,747702.4315478766,76471.74070065239
2026-07-28,North,Product B,452,12725,588,2280,117610.96289862946,1223029.0371013705,659984.1712206972,70537.98199776253
2026-07-28,North,Product C,534,15200,706,2460,151569.76736318824,1585190.2326368117,907723.8663842276,67727.53677463962
2026-07-28,North,Product D,453,12867,590,2640,87336.48213638297,1470263.517863617,788331.0995503193,89475.12201347509
2026-07-28,South,Product A,498,14119,659,2100,94822.93947789588,1289077.0605221041,776871.5196062754,73295.04937628571
2026-07-28,South,Product B,476,13597,563,2280,53633.63468592549,1230006.3653140746,669687.9833766056,64780.836824440164
2026-07-28,South,Product C,535,15239,691,2460,136662.86159372356,1563197.1384062765,937676.6295801658,106762.7898592651
2026-07-28,South,Product D,492,14079,628,2640,113572.27418867806,1544347.725811322,829191.6432985278,59413.12051945858
2026-07-28,East,Product A,481,13604,568,2100,68508.11004370775,1124291.8899562922,674074.9776840511,77444.82637445648
2026-07-28,East,Product B,515,14841,608,2280,104771.2698552809,1281468.7301447191,738842.583542392,54534.15081956562
2026-07-28,East,Product C,526,15022,610,2460,109429.97775817974,1391170.0222418203,817532.4496448077,63988.17068139099
2026-07-28,East,Product D,528,14980,753,2640,87667.35430066,1900252.64569934,1130853.1983842833,102073.4701867953
2026-07-28,West,Product A,536,15395,734,2100,112671.56994079967,1428728.4300592004,861762.3914519406,61589.80798595181
2026-07-28,West,Product B,554,15748,754,2280,88151.97165897889,1630968.0283410212,885361.3073537868,68745.39811864856
2026-07-28,West,Product C,522,14939,676,2460,87276.394241123,1575683.605758877,860572.364933603,59856.63763661028
2026-07-28,West,Product D,635,18171,842,2640,96018.10339210271,2126861.8966078972,1116215.1391881604,122248.90709764478
2026-07-29,North,Product A,421,12089,548,2100,101577.40010290383,1049222.5998970962,553031.021014476,58827.338065146265
2026-07-29,North,Product B,463,13334,595,2280,92535.86427743059,1264064.1357225694,660952.0485398535,80057.85302364985
2026-07-29,North,Product C,450,12920,609,2460,70535.59678391227,1427604.4032160877,841898.3121920609,65145.72962708011
2026-07-29,North,Product D,489,14060,665,2640,130993.74559552949,1624606.2544044706,883407.0879648471,96606.83948704333
2026-07-29,South,Product A,459,12967,529,2100,87204.95422095218,1023695.0457790478,540241.5642327743,45696.74574839525
2026-07-29,South,Product B,486,13734,562,2280,71490.80992715922,1209869.1900728408,649155.9573956239,80420.89269428838
2026-07-29,South,Product C,466,13318,604,2460,93832.02949135093,1392007.970508649,798454.6084412094,54006.609004074446
2026-07-29,South,Product D,545,15426,755,2640,125382.71230217496,1867817.287697825,1118700.9382703777,110512.18152383498
2026-07-29,East,Product A,473,13445,677,2100,71145.35493059985,1350554.6450694,785119.137994376,68501.02666357305
2026-07-29,East,Product B,495,14145,582,2280,90314.01176600275,1236645.9882339973,689187.1519195724,49835.18293847494
2026-07-29,East,Product C,565,16074,786,2460,113938.77065628074,1819621.2293437193,980556.5488266703,76917.73376702772
2026-07-29,East,Product D,546,15591,635,2640,95067.79430320788,1581332.205696792,887210.5461406165,55636.86719455841
2026-07-29,West,Product A,551,15627,684,2100,106231.19618869787,1330168.8038113022,750117.911493133,59424.6945129944
2026-07-29,West,Product B,562,15990,765,2280,85001.02115394201,1659198.978846058,883976.6738095192,87326.94754278468
2026-07-29,West,Product C,611,17323,801,2460,135433.21104643733,1835026.7889535627,1035229.9526610743,66736.41374192148
2026-07-29,West,Product D,630,18046,757,2640,125280.6827390058,1873199.317260994,1003885.6460623152,89974.41669892134
2026-07-30,North,Product A,372,10756,520,2100,71525.96724054869,1020474.0327594513,569881.8086854216,67980.48579779056
2026-07-30,North,Product B,430,12330,591,2280,67011.03749473936,1280468.9625052607,779186.9401242386,70041.62420437054
2026-07-30,North,Product C,451,12821,613,2460,78052.50164832796,1429927.498351672,755552.6261903407,92895.02052103015
2026-07-30,North,Product D,510,14625,679,2640,79732.57615573154,1712827.4238442685,901798.8683659057,68797.65177853525
2026-07-30,South,Product A,463,13144,580,2100,95343.45205453609,1122656.547945464,657391.2739748333,44005.972454804905
2026-07-30,South,Product B,439,12502,539,2280,98048.47860957208,1130871.5213904278,625946.3650614319,42146.28945502383
2026-07-30,South,Product C,501,14301,623,2460,111558.03140461147,1421021.9685953886,789131.4791157813,99373.30394417825
2026-07-30,South,Product D,497,14179,581,2640,89791.43649403719,1444048.5635059627,851006.8989429118,89377.3405216737
2026-07-30,East,Product A,479,13480,626,2100,98814.33507916765,1215785.6649208323,735967.6217201676,68685.88578120348
2026-07-30,East,Product B,527,15085,691,2280,93219.30960645633,1482260.6903935436,839503.3485180284,78835.2265366678
2026-07-30,East,Product C,471,13459,593,2460,76032.38367378435,1382747.6163262157,818290.1646380564,93018.3605060188
2026-07-30,East,Product D,566,16222,730,2640,159542.1560056582,1767657.8439943418,1015562.8580069775,62338.375725386475
2026-07-30,West,Product A,552,15905,637,2100,63400.31902267998,1274299.68097732,740714.6909961991,68940.73041346202
2026-07-30,West,Product B,586,16839,710,2280,142097.95234133213,1476702.047658668,798644.0874118053,57988.310516391306
2026-07-30,West,Product C,568,16254,672,2460,114072.90404382572,1539047.0959561742,935878.1030551794,96255.84191374993
2026-07-30,West,Product D,602,17129,750,2640,170040.1215789541,1809959.8784210458,998270.5266522027,83779.42047184882
2026-07-31,North,Product A,386,10941,512,2100,75061.49525074799,1000138.504749252,546940.5217262541,44345.62658201794
2026-07-31,North,Product B,464,13317,605,2280,104606.18430128918,1274793.8156987107,713885.2349990845,46727.977949189
2026-07-31,North,Product C,458,13049,664,2460,113385.12991595597,1520054.870084044,871533.7705685775,85825.68421061436
2026-07-31,North,Product D,470,13468,545,2640,102590.1749072828,1336209.8250927173,741049.3178733386,66876.37875165862
2026-07-31,South,Product A,482,13753,594,2100,83585.42853173555,1163814.5714682643,613930.0254687738,63798.54026886523
2026-07-31,South,Product B,444,12762,515,2280,75132.01558353558,1099067.9844164643,597429.6840974063,41545.00710144261
2026-07-31,South,Product C,531,15054,627,2460,121562.7217212292,1420857.2782787709,806437.189839119,72385.89610981046
2026-07-31,South,Product D,534,15249,642,2640,128136.82860276403,1566743.171397236,841358.6675471481,64310.355690307064
2026-07-31,East,Product A,520,14780,737,2100,64743.796539438816,1482956.203460561,876993.8887354694,101719.86011151022
2026-07-31,East,Product B,510,14583,646,2280,59634.047715340304,1413245.9522846597,769389.9679744071,63809.74036940325
2026-07-31,East,Product C,559,15862,649,2460,121883.54008054819,1474656.4599194517,841454.1111223934,60044.862994826806
2026-07-31,East,Product D,562,16125,808,2640,95315.01386619742,2037804.9861338027,1203333.1290113856,73512.40671377632
2026-07-31,West,Product A,532,15221,632,2100,106541.46040376085,1220658.539596239,730464.0694935301,62213.86531282615
2026-07-31,West,Product B,602,17216,748,2280,118099.29959173266,1587340.7004082673,849447.4834386162,106520.3240806656
2026-07-31,West,Product C,576,16370,743,2460,148416.2907045461,1679363.709295454,943111.9271726259,116364.14123449875
2026-07-31,West,Product D,637,18212,750,2640,127319.08557861265,1852680.9144213872,1014497.6185867707,127095.54382579394
2026-08-01,North,Product A,343,9871,435,2100,58547.68381333875,854952.3161866612,488835.8485520112,54167.63476936494
2026-08-01,North,Product B,412,11887,526,2280,86219.32160351997,1113060.67839648,676920.7695145018,57512.1873724929
2026-08-01,North,Product C,464,13222,550,2460,110435.3109782043,1242564.6890217958,677354.9002254988,49176.468683118546
2026-08-01,North,Product D,492,14121,621,2640,104503.43893294173,1534936.5610670582,893487.6632422939,103635.50955848911
2026-08-01,South,Product A,402,11641,577,2100,93502.12726224885,1118197.872737751,655802.09245489,71954.3120373894
2026-08-01,South,Product B,462,13248,667,2280,63680.662616322705,1457079.3373836773,847189.8623107863,58291.10260661406
2026-08-01,South,Product C,485,13780,662,2460,142455.91999009883,1486064.0800099012,835665.7934441279,76465.3074230703
2026-08-01,South,Product D,518,14739,602,2640,131709.8883459603,1457570.1116540397,877610.1064832093,89759.13586564803
2026-08-01,East,Product A,433,12519,538,2100,60146.53354344126,1069653.4664565588,598307.2479892053,51739.983713118134
2026-08-01,East,Product B,532,15156,723,2280,109188.52897965495,1539251.471020345,892739.8595467446,91419.37798177749
2026-08-01,East,Product C,539,15495,634,2460,98131.75462897297,1461508.245371027,837321.225580858,86952.17808228123
2026-08-01,East,Product D,540,15400,650,2640,137674.2987762407,1578325.7012237592,875011.7029760206,73702.90046819764
2026-08-01,West,Product A,339,9593,416,2100,62948.284481427865,810651.7155185721,435019.7546890387,54202.09145546905
2026-08-01,West,Product B,438,12509,613,2280,63713.90252822594,1333926.097471774,728360.4811951614,48399.00170122793
2026-08-01,West,Product C,438,12623,522,2460,93082.50770501044,1191037.4922949895,674505.1679943136,66876.2543787256
2026-08-01,West,Product D,539,15403,768,2640,109162.31433474837,1918357.6856652517,1139389.0178840512,108203.14876368149
2026-08-02,North,Product A,346,9929,432,2100,57179.1004642011,850020.8995357989,474383.1195133558,38362.5989694018
2026-08-02,North,Product B,469,13460,578,2280,59281.228908448276,1258558.7710915518,747477.4693819543,63333.78645404685
2026-08-02,North,Product C,483,13777,687,2460,123320.47842635267,1566699.5215736474,922436.0704796711,66348.35568668121
2026-08-02,North,Product D,546,15499,696,2640,139968.79339406732,1697471.2066059327,989407.2312222393,88750.95923084838
2026-08-02,South,Product A,388,11045,559,2100,51519.58883142756,1122380.4111685725,656057.345083151,65236.93063702342
2026-08-02,South,Product B,505,14286,711,2280,66410.8676034536,1554669.1323965464,886871.5877740484,76236.93049664462
2026-08-02,South,Product C,481,13919,607,2460,108338.91566091125,1384881.0843390888,761952.2698880814,89716.00989561506
2026-08-02,South,Product D,527,15009,636,2640,142495.13559138178,1536544.8644086183,805083.288402831,99828.67366208913
2026-08-02,East,Product A,371,10699,429,2100,43670.3146366688,857229.6853633312,458875.70835464244,35800.85793415385
2026-08-02,East,Product B,481,13859,655,2280,105072.99035451673,1388327.0096454832,842142.0393122172,54863.82847506115
2026-08-02,East,Product C,564,16139,809,2460,91731.55895214905,1898408.441047851,1126301.3588238792,98156.72855626963
2026-08-02,East,Product D,590,17010,753,2640,141444.90855988092,1846475.091440119,1076931.687986815,86077.05693829984
2026-08-02,West,Product A,361,10316,477,2100,41196.70587413483,960503.2941258652,581583.5129821146,58111.626473506076
2026-08-02,West,Product B,460,13216,653,2280,66684.40398237204,1422155.596017628,842772.4596941055,60036.59094253226
2026-08-02,West,Product C,483,13747,576,2460,122918.79194795164,1294041.2080520485,738169.1909542563,56782.63705977425
2026-08-02,West,Product D,472,13635,681,2640,146882.9702875687,1650957.0297124314,927699.5353168566,101533.29397807563
2026-08-03,North,Product A,361,10232,471,2100,80783.14437018786,908316.8556298121,530234.7406488641,52111.04527481437
2026-08-03,North,Product B,428,12079,554,2280,108414.63881126973,1154705.3611887302,601323.4392502602,63622.14539784159
2026-08-03,North,Product C,469,13568,657,2460,127360.96163886055,1488859.0383611394,885993.5224244363,94779.67527801469
2026-08-03,North,Product D,541,15344,681,2640,128356.81597236072,1669483.1840276392,962673.667405515,82223.90845241307
2026-08-03,South,Product A,368,10511,491,2100,83053.6922013031,948046.3077986969,562123.9097170777,40247.81594716721
2026-08-03,South,Product B,477,13639,680,2280,62025.30048601208,1488374.6995139879,899618.2690953586,68279.64798096995
2026-08-03,South,Product C,489,13932,637,2460,132212.4623796276,1434807.5376203724,748514.6020607224,66368.49811493502
2026-08-03,South,Product D,533,15464,624,2640,123956.39621864259,1523403.6037813574,831385.2451078984,101762.75031409356
2026-08-03,East,Product A,458,13108,628,2100,91135.58737124622,1227664.4126287538,704002.0637068622,54978.48304147864
2026-08-03,East,Product B,505,14478,600,2280,120772.26251583587,1247227.737484164,695079.6532974908,44050.716413310685
2026-08-03,East,Product C,506,14475,641,2460,92494.25854869394,1484365.741451306,891388.3476115867,79973.7465145646
2026-08-03,East,Product D,577,16580,805,2640,118261.7725152112,2006938.2274847887,1176537.5309218045,96662.83699421091
2026-08-03,West,Product A,360,10303,511,2100,95000.18473605352,978099.8152639465,561681.0374677358,37972.939064706945
2026-08-03,West,Product B,462,13158,578,2280,95496.16171264455,1222343.8382873554,646079.2883168792,54606.91770395915
2026-08-03,West,Product C,498,14086,687,2460,123159.77382730559,1566860.2261726945,837085.3830967386,75594.9296071644
2026-08-03,West,Product D,530,14989,615,2640,127318.03402560917,1496281.9659743907,811068.9676275286,104662.16904509581
2026-08-04,North,Product A,382,10957,507,2100,84320.31567138186,980379.6843286181,579353.432539707,66230.95062662722
2026-08-04,North,Product B,474,13541,577,2280,109434.77322126251,1206125.2267787375,663679.877651866,78486.08763952262
2026-08-04,North,Product C,463,13287,561,2460,98674.81930122398,1281385.180698776,699129.7732686254,69064.92659748439
2026-08-04,North,Product D,510,14695,733,2640,78869.82291702971,1856250.1770829703,1106446.790883388,112656.20328834298
2026-08-04,South,Product A,399,11505,519,2100,50741.076397159384,1039158.9236028406,597044.2558292286,52568.44578714595
2026-08-04,South,Product B,501,14439,686,2280,114843.28997674953,1449236.7100232504,844184.1481343381,93413.19433510369
2026-08-04,South,Product C,479,13720,595,2460,122243.95498503718,1341456.0450149628,773063.0536013963,74360.0651538313
2026-08-04,South,Product D,486,13850,626,2640,141135.52231271914,1511504.4776872809,832788.4090871488,60498.896139685916
2026-08-04,East,Product A,424,12177,501,2100,65722.39514657819,986377.6048534218,574578.5721323612,44672.839697663934
2026-08-04,East,Product B,511,14503,593,2280,68908.25612187956,1283131.7438781206,711488.0278582788,86934.01390330502
2026-08-04,East,Product C,548,15602,778,2460,91834.13130051772,1822045.8686994822,1051405.9271672608,115192.22584163569
2026-08-04,East,Product D,544,15521,682,2640,111692.34506917202,1688787.654930828,944750.5519065453,110325.62944906467
2026-08-04,West,Product A,368,10603,439,2100,57128.261148449696,864771.7388515503,478029.0285132453,40538.8671754348
2026-08-04,West,Product B,446,12674,549,2280,99566.3233322669,1152153.6766677331,613953.0412319272,79219.68398248607
2026-08-04,West,Product C,527,15018,698,2460,127105.85699427433,1589974.1430057257,963618.3587036822,60231.63700587549
2026-08-04,West,Product D,533,15307,770,2640,100885.93412982675,1931914.0658701733,1073249.666475639,92621.90333751257
2026-08-05,North,Product A,377,10779,503,2100,67506.11194154934,988793.8880584507,575548.0668018049,47070.34834645666
2026-08-05,North,Product B,427,12212,521,2280,78511.01529180979,1109368.9847081902,614031.8287274913,76470.07333542583
2026-08-05,North,Product C,476,13650,624,2460,85799.53639349424,1449240.4636065057,841661.2165012445,85476.15723506332
2026-08-05,North,Product D,464,13313,553,2640,84624.41092555196,1375295.589074448,758662.4267519945,50938.63609976093
2026-08-05,South,Product A,390,11127,477,2100,63506.43865372323,938193.5613462768,514232.62494223926,59902.82126435056
2026-08-05,South,Product B,433,12429,541,2280,61488.22630212959,1171991.7736978703,616327.1996790644,77927.9072479508
2026-08-05,South,Product C,525,15072,624,2460,137963.53891550636,1397076.4610844937,827221.012604396,59167.703049381016
2026-08-05,South,Product D,550,15594,777,2640,91498.16899064962,1959781.8310093505,1131771.4474193484,80160.15922882801
2026-08-05,East,Product A,426,12131,615,2100,52936.17416094459,1238563.8258390555,665892.7397951554,71160.69977820237
2026-08-05,East,Product B,526,14998,710,2280,137778.61109457715,1481021.3889054228,798173.6064701644,77580.52683189034
2026-08-05,East,Product C,529,15137,698,2460,81553.77914414881,1635526.2208558512,869907.8804380265,106342.29029314665
2026-08-05,East,Product D,569,16286,807,2640,156790.59564518408,1973689.4043548158,1194191.4487473988,88634.1157207927
2026-08-05,West,Product A,334,9453,483,2100,57278.81994413492,957021.1800558651,557168.1214870358,44470.50689044206
